,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Barbados,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Aruba,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Lesotho,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Moldova,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bermuda,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Turkmenistan,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Africa Not Specified,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zambia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Colombia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Chad,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Liberia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Belize,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Chile,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Brazil,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bolivia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Niger,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Togo,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eritrea,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Equatorial Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kazakhstan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AO: Imports: cif: Emerging and Developing Economies: Africa,AO: Imports: cif: Emerging and Developing Economies: Middle East,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Ukraine,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Russia,AO: Imports: cif: Emerging and Developing Economies: Europe: Europe Not Specified,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sierra Leone,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea-Bissau,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Benin,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Democratic Republic of","AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bahamas,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Argentina,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Afghanistan, Islamic Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AO: (DC)Imports: cif: Developing Countries: (Old)Middle East,AO: (DC)Imports: cif: Developing Countries: (Old)Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Reunion,AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East and North Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Uzbekistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Tajikistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Anguilla,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen, People Democratic Republic",AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa Common Custom Area excl South Africa,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of"
08/2001,0.315797,0.002881,,,,,0.001224,0.004244,0.075802,0.015332,0.000161,0.000186,0.043585,0.000999,0.163985,,42.038923,4.894636,,,,,,,0.05653,7.942317,,0.000914,1.25614,0.009321,0.000504,0.000699,0.05529,0.932216,0.00043,0.048948,0.231941,0.012553,0.007317,43.110885,3.256982,16.681659,,0.212397,0.038022,0.617979,0.011805,0.000671,0.031999,0.00131,0.001042,0.005562,0.091071,0.014521,0.216513,2.235936,,0.000179,0.003332,0.55271,25.947186,0.000688,0.000184,0.062046,0.000651,0.057453,0.000572,0.0508,0.447464,0.014465,0.045351,0.236805,0.563894,0.117721,0.124901,0.235025,0.365154,0.0003,,0.067076,0.000496,0.001797,7.765668,9.727588,,0.001798,2.335498,0.538879,85.8684,,1.13434,,0.000311,0.000558,0.000756,,,0.378619,,0.000162
09/2001,0.315797,0.002881,,,,,0.001074,0.003725,0.066526,0.013456,0.000141,0.000163,0.038252,0.000877,0.162179,,16.704781,4.495542,,,,,,,0.037687,6.685762,,0.000802,1.255678,0.00818,0.000442,0.000614,0.048525,0.818145,0.000377,0.042959,0.203559,0.012525,0.006422,17.750091,2.88476,15.410184,,0.186407,0.03337,0.617979,0.01036,0.000589,0.028083,0.00115,0.000914,0.004881,0.079927,0.012744,0.190019,2.211907,,0.000157,0.002924,0.552681,2.13866,0.000604,0.000161,0.054454,0.000571,0.050423,0.000502,0.044584,0.39271,0.012695,0.039801,0.236729,0.563894,0.103316,0.109618,0.232586,0.320472,0.000263,,0.058868,0.000435,0.001577,7.731676,8.492045,,0.001578,2.049714,0.529095,34.378,,1.11862,,0.000273,0.00049,0.000663,,,0.378619,,0.000142
10/2001,0.315797,0.002881,,,,,0.000838,0.002905,0.051886,0.010495,0.00011,0.000127,0.029834,0.000684,0.159329,,12.952716,3.936489,,,,,,,,4.907262,,0.000626,1.254949,0.00638,0.000345,0.000479,0.037846,0.638098,0.000294,0.033505,0.158762,0.012482,0.005009,14.026828,2.297253,13.419815,,0.145385,0.026026,0.688847,0.00808,0.000459,0.021903,0.000897,0.000713,0.003807,0.062337,0.00994,0.148202,2.173981,,0.000123,0.00228,0.552637,0.748452,0.000471,0.000126,0.042471,0.000445,0.039326,0.000392,0.034772,0.306287,0.009901,0.031042,0.236608,0.563894,0.080579,0.085494,0.228737,0.249947,0.000205,,0.045913,0.00034,0.00123,7.677672,6.588023,,0.00123,1.598638,0.543953,35.6613,,1.27051,,0.000213,0.000382,0.000517,,,0.378619,,0.000111
11/2001,0.315797,0.002881,,,,,0.001434,0.004973,0.088813,0.017964,0.000189,0.000218,0.051067,0.00117,0.166519,,18.787024,5.454485,,,,,,,,9.281411,,0.001071,1.256789,0.010921,0.000591,0.00082,0.064781,1.092236,0.000504,0.05735,0.271755,0.012591,0.008573,19.896373,3.779136,18.074949,,0.248856,0.044549,0.617979,0.013831,0.000786,0.037491,0.001535,0.001221,0.006516,0.106703,0.017014,0.253678,2.269644,,0.00021,0.003903,0.552749,0.799325,0.000806,0.000215,0.072697,0.000762,0.067315,0.000671,0.05952,0.524273,0.016948,0.053135,0.236912,0.563894,0.137928,0.146341,0.238445,0.427835,0.000351,,0.07859,0.000581,0.002105,7.815189,11.216642,,0.002106,2.736399,0.549717,34.6192,,1.13642,,0.000365,0.000654,0.000885,,,0.378619,,0.00019
12/2001,0.315797,0.002881,,,,,0.001167,0.004047,0.072276,0.014619,0.000154,0.000178,0.041558,0.000952,0.163299,,16.569843,4.742959,,,,,,,0.018843,6.766846,,0.000871,1.255965,0.008887,0.000481,0.000667,0.052719,0.888863,0.00041,0.046672,0.221154,0.012542,0.006977,17.631677,3.115517,15.492755,,0.202519,0.036254,0.617979,0.011256,0.00064,0.030511,0.001249,0.000993,0.005303,0.086835,0.013846,0.206444,2.226804,,0.000171,0.003177,0.552699,1.236655,0.000656,0.000175,0.059161,0.00062,0.054781,0.000546,0.048438,0.426654,0.013792,0.043242,0.236776,0.563894,0.112246,0.119093,0.234098,0.348172,0.000286,,0.063957,0.000473,0.001713,7.754085,9.079283,,0.001714,2.226884,0.509138,30.194,,1.20667,,0.000297,0.000532,0.00072,,,0.378619,,0.000154
01/2002,0.315797,0.002881,,,,,0.000892,0.003093,0.055236,0.011172,0.000117,0.000136,0.03176,0.000728,0.159981,,14.290037,4.022017,,,,,,,,4.292094,,0.000666,1.255116,0.006792,0.000367,0.00051,0.04029,0.679299,0.000313,0.035668,0.169014,0.012492,0.005332,15.315154,2.431696,12.826679,,0.154772,0.027707,0.630227,0.008602,0.000489,0.023317,0.000955,0.000759,0.004053,0.066362,0.010581,0.157771,2.182659,,0.000131,0.002428,0.552647,1.667574,0.000501,0.000134,0.045213,0.000474,0.041865,0.000417,0.037018,0.326063,0.010541,0.033047,0.236635,0.563894,0.085782,0.091015,0.229618,0.266085,0.000218,,0.048878,0.000362,0.001309,7.690937,6.901453,,0.00131,1.70186,0.381184,32.3197,,1.2921,,0.000227,0.000406,0.000551,,,0.822824,,0.000118
02/2002,0.315797,0.002881,,,,,0.000861,0.002988,0.053362,0.010793,0.000113,0.000131,0.030683,0.000703,0.159616,,13.117409,3.946752,,,,,,,,4.376577,,0.000643,1.255023,0.006562,0.000355,0.000492,0.038923,0.656247,0.000303,0.034458,0.163278,0.012487,0.005151,14.142526,2.356476,12.894967,,0.14952,0.026766,0.635612,0.00831,0.000472,0.022526,0.000922,0.000733,0.003915,0.06411,0.010222,0.152417,2.177804,,0.000126,0.002345,0.552641,0.823679,0.000484,0.000129,0.043679,0.000458,0.040445,0.000403,0.035761,0.314999,0.010183,0.031925,0.23662,0.563894,0.082871,0.087926,0.229125,0.257056,0.000211,,0.047219,0.000349,0.001265,7.684214,6.63134,,0.001265,1.644109,0.465501,33.1304,,1.50291,,0.000219,0.000393,0.000532,,,0.822824,,0.000114
03/2002,0.315797,0.002881,,,,,0.00128,0.004439,0.079276,0.016035,0.000169,0.000195,0.045583,0.001045,0.164662,,18.254248,5.044112,,,,,,,,6.794036,,0.000956,1.256314,0.009748,0.000527,0.000732,0.057825,0.97494,0.00045,0.051192,0.242571,0.012563,0.007652,19.336193,3.396393,15.542571,,0.222131,0.039765,0.617979,0.012346,0.000702,0.033465,0.00137,0.00109,0.005817,0.095244,0.015187,0.226436,2.244936,,0.000188,0.003484,0.55272,1.983008,0.000719,0.000192,0.06489,0.00068,0.060086,0.000599,0.053128,0.467971,0.015128,0.047429,0.236834,0.563894,0.123116,0.130626,0.235938,0.38189,0.000313,,0.07015,0.000519,0.001879,7.781306,9.798447,,0.00188,2.442536,0.467058,38.3085,,1.57319,,0.000325,0.000583,0.00079,,,0.822824,,0.000169
04/2002,0.315797,0.002881,,,,,0.0009,0.00312,0.05572,0.01127,0.000118,0.000137,0.032038,0.000734,0.160075,,13.210478,4.030577,,,,,,,,4.188191,,0.000672,1.25514,0.006852,0.000371,0.000514,0.040643,0.685246,0.000316,0.03598,0.170493,0.012494,0.005379,14.224738,2.451102,12.728282,,0.156127,0.027949,0.617979,0.008677,0.000493,0.023521,0.000963,0.000766,0.004088,0.066943,0.010674,0.159153,2.183912,,0.000132,0.002449,0.552648,0.62479,0.000506,0.000135,0.045609,0.000478,0.042232,0.000421,0.037342,0.328918,0.010633,0.033336,0.236639,0.563894,0.086533,0.091811,0.229745,0.268415,0.00022,,0.049306,0.000365,0.001321,7.693555,6.849557,,0.001321,1.71676,0.471239,37.2372,,1.50849,,0.000229,0.00041,0.000555,,,0.822824,,0.000119
05/2002,0.315797,0.002881,,,,,0.00112,0.003886,0.069396,0.014036,0.000148,0.00017,0.039902,0.000914,0.162738,,16.399141,4.635129,,,,,,,,5.584092,,0.000837,1.255821,0.008533,0.000461,0.00064,0.050618,0.853434,0.000394,0.044812,0.212339,0.012534,0.006699,17.46882,2.99991,14.246038,,0.194447,0.034809,0.634103,0.010807,0.000614,0.029294,0.001199,0.000954,0.005092,0.083374,0.013294,0.198215,2.219341,,0.000164,0.00305,0.55269,1.751086,0.00063,0.000168,0.056803,0.000596,0.052598,0.000524,0.046507,0.409648,0.013243,0.041518,0.236752,0.563894,0.107772,0.114346,0.23334,0.334295,0.000274,,0.061408,0.000454,0.001645,7.745056,8.484241,,0.001646,2.138124,0.511625,42.4031,,1.64098,,0.000285,0.000511,0.000692,,,0.822824,,0.000148
06/2002,0.315797,0.002881,,,,,0.001356,0.004704,0.084016,0.016994,0.000179,0.000206,0.048308,0.001107,0.165584,,18.130882,5.251572,,,,,,,,7.77141,,0.001013,1.25655,0.010331,0.000559,0.000775,0.061282,1.033232,0.000476,0.054252,0.257074,0.012577,0.00811,19.229964,3.586604,16.645716,,0.235412,0.042142,0.621497,0.013084,0.000744,0.035466,0.001452,0.001155,0.006164,0.100939,0.016095,0.239974,2.257215,,0.000199,0.003693,0.552734,1.294394,0.000762,0.000204,0.06877,0.000721,0.063679,0.000634,0.056305,0.495951,0.016032,0.050265,0.236873,0.563894,0.130477,0.138436,0.237184,0.404723,0.000332,,0.074345,0.00055,0.001991,7.800227,10.215471,,0.001992,2.588575,0.410526,40.1136,,1.58468,,0.000345,0.000618,0.000837,,,0.822824,,0.000179
07/2002,0.315797,0.002881,,,,,0.001348,0.004675,0.083493,0.016888,0.000177,0.000205,0.048008,0.0011,0.165483,,18.614142,5.301955,,,,,,,,9.914544,,0.001007,1.256524,0.010267,0.000555,0.00077,0.0609,1.026802,0.000473,0.053915,0.255474,0.012575,0.00806,19.784601,3.565622,18.704584,,0.233947,0.04188,0.694378,0.013002,0.000739,0.035245,0.001443,0.001148,0.006126,0.100311,0.015995,0.238481,2.25586,,0.000197,0.00367,0.552733,1.91335,0.000758,0.000202,0.068342,0.000717,0.063282,0.00063,0.055954,0.492865,0.015933,0.049952,0.236868,0.563894,0.129665,0.137574,0.237047,0.402204,0.00033,,0.073882,0.000546,0.001979,7.798659,10.096125,,0.00198,2.572466,0.472749,41.1325,,1.6795,,0.000343,0.000614,0.000832,,,0.822824,,0.000178
08/2002,0.315797,0.002881,,,,,0.001323,0.00459,0.081969,0.01658,0.000174,0.000201,0.047132,0.00108,0.165186,,17.442582,5.846085,,,,,,,,4.79996,,0.000988,1.256448,0.010079,0.000545,0.000756,0.059789,1.008064,0.000465,0.052931,0.250812,0.012571,0.007912,18.540224,3.50448,13.575327,,0.229678,0.041116,0.625938,0.012765,0.000726,0.034602,0.001416,0.001127,0.006014,0.09848,0.015703,0.234129,2.251913,,0.000194,0.003603,0.552728,1.028367,0.000744,0.000199,0.067095,0.000703,0.062127,0.000619,0.054933,0.483871,0.015642,0.04904,0.236856,1.242019,0.127299,0.135064,0.236646,0.394864,0.000324,,0.072534,0.000537,0.001943,7.79332,9.857198,,0.001944,2.525522,0.460769,38.8448,,1.49683,,0.000336,0.000603,0.000817,,,0.822824,,0.000175
09/2002,0.315797,0.002881,,,,,0.001794,0.006223,0.111148,0.022482,0.000236,0.000273,0.063909,0.001465,0.170867,,22.884727,7.532963,,,,,,,,12.909785,,0.00134,1.257901,0.013667,0.000739,0.001026,0.081073,1.36691,0.00063,0.071773,0.340095,0.012657,0.010729,24.153852,4.675415,21.945692,,0.311438,0.055752,0.71358,0.017309,0.000984,0.04692,0.001921,0.001528,0.008155,0.133537,0.021292,0.317473,2.327504,,0.000263,0.004885,0.552817,2.123163,0.001009,0.000269,0.090979,0.000954,0.084243,0.000839,0.074488,0.656117,0.02121,0.066498,0.237097,1.585787,0.172614,0.183143,0.244317,0.535426,0.000439,,0.098354,0.000727,0.002634,7.903562,13.292043,,0.002636,3.424544,0.451735,36.5008,,1.67655,,0.000456,0.000818,0.001108,,,0.822824,,0.000237
10/2002,0.977447,0.002881,,,,,0.00244,0.008462,0.151127,0.030568,0.000321,0.000371,0.086897,0.001991,0.178652,,28.800057,8.651475,,,,,,,,14.923282,,0.001822,1.259893,0.018583,0.001005,0.001395,0.110234,1.858582,0.000857,0.097589,0.462426,0.012775,0.014588,30.13471,6.279774,24.978085,,0.42346,0.075806,0.664234,0.023535,0.001338,0.063797,0.002612,0.002077,0.011088,0.18157,0.028951,0.431667,2.431073,,0.000357,0.006642,0.552939,2.107756,0.001371,0.000366,0.123704,0.001297,0.114545,0.001141,0.101281,0.892119,0.028839,0.090417,0.237426,1.033464,0.234702,0.249019,0.254828,0.728017,0.000597,,0.133731,0.000989,0.003582,8.054784,17.972522,,0.003584,4.656338,0.467162,47.3046,,1.55532,,0.00062,0.001112,0.001506,,,0.822824,,0.000323
11/2002,0.404297,0.002881,,,,,0.002927,0.010151,0.181297,0.036671,0.000385,0.000445,0.104245,0.002389,0.184526,,32.339901,10.862844,,,,,,,,13.059814,,0.002186,1.261396,0.022293,0.001206,0.001673,0.13224,2.229614,0.001028,0.117071,0.554741,0.012863,0.017501,33.743819,7.490481,22.811738,,0.507997,0.090939,0.646811,0.028233,0.001605,0.076532,0.003133,0.002492,0.013302,0.217817,0.034731,0.517841,2.509231,,0.000429,0.007968,0.55303,1.236805,0.001645,0.000439,0.148399,0.001556,0.137412,0.001369,0.1215,1.070214,0.034596,0.108467,0.237675,1.964146,0.281557,0.298731,0.26276,0.873352,0.000716,,0.160429,0.001187,0.004297,8.169342,21.439827,,0.004299,5.585893,0.472228,39.7974,,1.64765,,0.000744,0.001334,0.001807,,,0.822824,,0.000387
12/2002,0.315797,0.002881,,,,,0.001282,0.004447,0.079422,0.016064,0.000169,0.000195,0.045667,0.001047,0.16469,,17.009141,5.350616,,,,,,,,8.227775,,0.000958,1.256321,0.009766,0.000528,0.000733,0.057931,0.976738,0.00045,0.051286,0.243018,0.012563,0.007667,18.09326,3.40226,17.972582,,0.22254,0.039838,0.619734,0.012368,0.000703,0.033527,0.001372,0.001092,0.005827,0.09542,0.015215,0.226853,2.245314,,0.000188,0.003491,0.552721,1.192315,0.000721,0.000192,0.06501,0.000682,0.060197,0.0006,0.053226,0.468834,0.015156,0.047516,0.236835,0.862354,0.123343,0.130866,0.235976,0.382594,0.000314,,0.07028,0.00052,0.001882,7.785198,9.339465,,0.001883,2.447039,0.428819,40.621,,1.6084,,0.000326,0.000584,0.000792,,,0.822824,,0.00017
01/2003,0.315797,0.002881,,,,,0.001598,0.005544,0.099009,0.020026,0.00021,0.000243,0.05693,0.001305,0.168504,,19.685073,6.643653,,,,,,,,4.721047,,0.001194,1.257297,0.012175,0.000658,0.000914,0.072218,1.217626,0.000561,0.063934,0.302952,0.012621,0.009557,20.894345,4.223429,13.651578,,0.277425,0.049663,0.688607,0.015419,0.000877,0.041795,0.001711,0.001361,0.007264,0.118953,0.018967,0.282801,2.296057,,0.000234,0.004351,0.55278,1.018104,0.000898,0.00024,0.081043,0.00085,0.075043,0.000748,0.066353,0.58446,0.018894,0.059235,0.236996,1.208604,0.153762,0.163141,0.241126,0.476951,0.000391,0.035139,0.087612,0.000648,0.002347,7.859659,11.57706,,0.002348,3.05054,0.428423,40.8284,,1.87676,,0.000406,0.000729,0.000987,,,0.302904,,0.000211
02/2003,0.315797,0.002881,,,,,0.001982,0.006874,0.12277,0.024832,0.000261,0.000302,0.070592,0.001618,0.17313,,23.575383,7.413104,,,,,,,,12.43593,,0.00148,1.25848,0.015096,0.000816,0.001133,0.08955,1.509843,0.000696,0.079278,0.375658,0.012691,0.011851,24.809179,5.176957,21.524105,,0.344003,0.061582,0.644857,0.019119,0.001087,0.051826,0.002122,0.001687,0.009008,0.1475,0.023519,0.35067,2.357612,,0.00029,0.005396,0.552852,1.468458,0.001114,0.000298,0.100492,0.001054,0.093052,0.000927,0.082277,0.724724,0.023428,0.073451,0.237192,0.99944,0.190664,0.202294,0.247373,0.591414,0.000485,0.035139,0.108638,0.000804,0.00291,7.950101,14.273946,,0.002911,3.782637,0.533883,44.873,,1.58743,,0.000504,0.000903,0.001224,,,0.302904,,0.000262
03/2003,0.315797,0.002881,,,,,0.001312,0.00455,0.081267,0.016438,0.000173,0.0002,0.046728,0.001071,0.165049,,16.870538,5.954021,,,,,,,,6.725019,,0.00098,1.256413,0.009993,0.00054,0.00075,0.059277,0.999435,0.000461,0.052478,0.248665,0.012569,0.007845,18.054762,3.513574,15.547221,,0.227712,0.040764,0.714536,0.012656,0.00072,0.034306,0.001404,0.001117,0.005963,0.097637,0.015568,0.232125,2.250095,,0.000192,0.003572,0.552726,0.940789,0.000737,0.000197,0.06652,0.000697,0.061596,0.000614,0.054463,0.479728,0.015508,0.048621,0.23685,1.254296,0.126209,0.133907,0.236462,0.391484,0.000321,0.037254,0.071913,0.000532,0.001926,7.793258,9.394674,,0.001927,2.503902,0.536802,46.4708,,1.65995,,0.000334,0.000598,0.00081,,,0.302904,,0.000173
04/2003,0.315797,0.002881,,,,,0.001316,0.004566,0.081547,0.016494,0.000173,0.0002,0.046889,0.001075,0.165104,,16.591439,7.205476,,,,,,,,6.491093,,0.000983,1.256427,0.010027,0.000542,0.000752,0.059481,1.002874,0.000462,0.052658,0.249521,0.01257,0.007872,17.679908,3.522679,15.241231,,0.228495,0.040904,0.617979,0.012699,0.000722,0.034424,0.001409,0.001121,0.005983,0.097973,0.015622,0.232923,2.25082,,0.000193,0.003584,0.552727,0.674692,0.00074,0.000198,0.066749,0.0007,0.061808,0.000616,0.054651,0.481379,0.015561,0.048788,0.236852,2.592394,0.126643,0.134368,0.236535,0.392831,0.000322,0.035139,0.07216,0.000534,0.001933,7.794676,9.372927,,0.001934,2.512517,0.539749,44.5333,,1.48545,,0.000335,0.0006,0.000813,,,0.302904,,0.000174
05/2003,0.315797,0.002881,,,,,0.001196,0.004147,0.074063,0.01498,0.000157,0.000182,0.042586,0.000976,0.163647,,15.267573,6.231993,,,,,,,,8.165575,,0.000893,1.256054,0.009107,0.000492,0.000683,0.054022,0.910831,0.00042,0.047825,0.22662,0.012548,0.007149,16.359542,3.222338,16.923045,,0.207524,0.03715,0.642983,0.011534,0.000656,0.031265,0.00128,0.001018,0.005434,0.088981,0.014188,0.211546,2.231431,,0.000175,0.003255,0.552704,0.494211,0.000672,0.000179,0.060623,0.000636,0.056135,0.000559,0.049635,0.437199,0.014133,0.04431,0.236791,1.91593,0.11502,0.122036,0.234567,0.356778,0.000293,0.035139,0.065537,0.000485,0.001755,7.766583,8.463596,,0.001756,2.281921,0.589647,45.7355,,1.87662,,0.000304,0.000545,0.000738,,,0.302904,,0.000158
06/2003,0.315797,0.002881,,,,,0.001965,0.006816,0.121735,0.024623,0.000259,0.000299,0.069997,0.001604,0.172929,,22.446655,7.386474,,,,,,,,11.30104,,0.001468,1.258429,0.014969,0.000809,0.001123,0.088795,1.497106,0.00069,0.078609,0.372489,0.012688,0.011751,23.650598,5.135395,20.426687,,0.341101,0.061062,0.617979,0.018958,0.001078,0.051389,0.002104,0.001673,0.008932,0.146256,0.02332,0.347712,2.354929,,0.000288,0.00535,0.552849,0.815376,0.001105,0.000295,0.099644,0.001045,0.092267,0.000919,0.081583,0.718611,0.02323,0.072831,0.237184,1.044249,0.189055,0.200587,0.247101,0.586425,0.000481,0.035139,0.107722,0.000797,0.002885,7.948304,13.830687,,0.002887,3.750727,0.460747,46.7115,,1.62075,,0.0005,0.000896,0.001213,,,0.302904,,0.00026
