,AF: Imports: % of Total Goods Imports: The Arab World,AF: Imports: % of Goods Imports: Food,AF: Imports: % of Goods Imports: Ores & Metals,AF: Imports: % of Goods Imports: Fuel,AF: Imports: % of Goods Imports: Manufactures,AF: Imports: % of Total Goods Imports: Residual,AF: Exports: % of Goods Exports: Agricultural Raw Materials,AF: Exports: % of Goods Exports: Food,AF: Exports: % of Goods Exports: Fuel,AF: Exports: % of Goods Exports: Manufactures,AF: Exports: % of Goods Exports: Ores & Metals,AF: Exports: High-Income Economies: % of Total Goods Exports,AF: Exports: % of Total Goods Exports: Residual,AF: Exports: % of Total Goods Exports: The Arab World,AF: Exports: Goods by Reporting Economy,AF: Exports: % of Commercial Service Exports: Services: Transport,AF: Exports: % of Commercial Service Exports: Services: Travel,AF: Exports: Commercial Service,AF: Imports: Commercial Service,AF: Exports: Goods,AF: Imports: Goods,AF: Goods Trade: % of GDP,AF: Imports: % of Commercial Service Imports: Services: Travel,AF: Imports: % of Commercial Service Imports: Services: Transport,AF: Imports: High-Income Economies: % of Total Goods Imports,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Outside Region,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Europe & Central Asia,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Latin America & The Caribbean,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Middle East & North Africa,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: South Asia,AF: Imports: Goods by Reporting Economy,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Outside Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: East Asia & Pacific,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Europe & Central Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Latin America & The Caribbean,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Middle East & North Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: South Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Sub-Saharan Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region,AF: Export: Cost: Border Compliance,AF: Export: Cost: Documentary Compliance,AF: Exports: Lead Time: Border Compliance,AF: Exports: Lead Time: Documentary Compliance,AF: Import: Cost: Border Compliance,AF: Import: Cost: Documentary Compliance,AF: Imports: Lead Time: Border Compliance,AF: Imports: Lead Time: Documentary Compliance,AF: Exports: Lead Time: Median Case,AF: Imports: Lead Time: Median Case,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Sub-Saharan Africa,AF: Imports: % of Commercial Service Imports: Services: Insurance & Financial,"AF: Exports: % of Commercial Service Exports: Services: Computer, Communication & Other Services","AF: Imports: % of Commercial Service Imports: Services: Computer, Communication & Other Services",AF: Exports: % of Commercial Service Exports: Services: Insurance & Financial,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Uruguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Suriname,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Paraguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Panama,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Peru,AF: Trade Balance: Other Countries Not Elsewhere Classified: Cuba,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Nicaragua,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Mexico,"AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: European Union,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: Countries or Area Not Specified,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif,AO: Imports: cif: Euro Area,AF: (DC)Exports: Lead Time,AF: (DC)Imports: Lead Time,AF: (DC)Imports: Number of Documents,AF: (DC)Exports: Number of Documents,AF: (DC)Exports: fob: USD,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: % of Goods Imports: Agricultural Raw Materials,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AO: (DC)Imports: cif: Special Categories,AO: (DC)Imports: cif: Oil Exporting Countries,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: APEC,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: North Korea
06/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000204,,,,,0.000549,0.000741,0.008257,,0.023,0.061113,,401.562388,791.422526,1301.17537,32.949741,554.34614,73.839872,67.300325,0.722938,1334.125111,476.179766,,,,,,,,,,,,,4.3631,648.613,389.414,393.777,443.413,286.561,,,
07/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.060708,897.622864,1507.887523,38.105977,584.924048,88.577341,80.732587,0.998571,1545.9935,477.097985,,,,,,,,,,,,,4.28152,731.232,427.373,431.655,438.578,380.674,,,
08/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.980012,787.74314,1449.768956,40.342992,463.566289,94.896604,86.492192,1.56875,1490.111948,412.418442,,,,,,,,,,,,,4.25138,596.303,468.899,473.15,374.684,372.23,,,
09/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000204,,,,,0.000433,0.000012,0.010011,,0.095,0.074176,,460.965402,863.376075,1440.520868,34.841667,533.037152,79.00921,72.011848,0.57018,1475.362535,445.78693,,,,,,,,,,,,,4.53366,682.929,418.043,422.577,410.472,360.29,,,
10/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.350953,1098.349536,1786.032181,39.391075,774.830183,91.932326,83.790441,0.591083,1825.423256,694.168644,,,,,,,,,,,,,4.68026,925.1,494.86,499.54,665.777,365.779,,,
11/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.556251,943.601645,1620.26425,37.155286,624.967762,85.413077,77.848563,0.937167,1657.419536,548.914051,,,,,,,,,,,,,4.64396,746.998,502.415,507.059,506.625,388.938,,,
12/2007,1.12781065,,,,,0,,,,,,14.69277499,0.00742943,7.690898,204.955286,,,,,3022,454,35.65901327,,,19.58311845,43.65444622,26.75688732,16.24698522,0.03122741,0.04982737,36.76243533,2206.590621,36.76243533,29.69088097,0.92795753,26.25260614,1.71057896,0.39397618,55.60891462,0.40576216,55.60891462,,,,,,,,,8.1,20.7,0.56951892,,,,,,0.000204,,,,,0.000489,0.000113,0.012194,,0.388,0.081032,,528.49954,924.835946,1602.510099,42.384443,714.744578,100.217347,91.341709,0.617091,1644.894542,634.965685,67,71,10,10,,,,,,497,2819,,5.0302,811.755,457.761,462.791,609.066,348.586,,,
01/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.491043,776.287634,1312.381006,60.015852,492.229251,0.517263,1.100918,0.386371,1372.396858,435.592676,,,,,171.45,,,,,,,,5.09516,602.194,485.407,490.502,396.035,465.387,,,
02/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.488302,895.582535,1363.519851,58.10177,579.616973,0.495719,1.055065,1.152033,1421.621621,523.886101,,,,,,,,,,,,,5.00052,708.202,452.519,457.519,487.014,481.545,,,
03/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008403,,,,,0.000038,0.000034,0.018545,,1.023,0.077615,0.002171,619.433725,1150.526328,1716.666795,54.733152,699.759269,0.460272,0.979622,0.416246,1771.399947,585.177398,,,,,,,,,,,,,5.47706,886.581,598.06,603.537,540.704,629.024,,,-11.19022
04/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.261497,1171.38213,1819.066001,84.909263,759.67525,0.745324,1.586313,1.40066,1903.975264,662.822016,,,,,,,,,,,,,5.36633,937.1,455.863,461.229,610.206,701.895,,,
05/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.050522,1154.741319,1825.604069,80.368589,762.965306,0.697113,1.483704,0.358256,1905.972658,658.670261,,,,,,,,,,,,,5.76058,847.643,472.893,478.653,614.876,618.987,,,
06/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008403,,,,,0.000032,0.007841,0.021437,,0.481,0.084974,0.002976,885.251359,1228.830559,2032.85107,83.487531,853.563243,0.721364,1.535319,1.294539,2116.338601,771.149924,,,,,,,,,,,,,5.73507,867.023,481.453,487.188,627.902,576.451,,,-14.014957
07/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.522382,1428.727814,2326.072267,111.227548,1005.714644,0.974832,2.074787,2.29264,2437.299815,858.650705,,,,,,,,,,,,,5.62785,1069.59,523.913,529.541,779.285,785.297,,,
08/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.864849,1566.544439,2469.327381,99.774831,857.616184,0.860812,1.832112,13.437736,2569.102212,737.346511,,,,,,,,,,,,,5.58822,1272.79,568.719,574.307,707.74,1002.47,,,
09/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008403,,,,,0.000034,0.008479,0.023196,,0.614,0.092655,0.002854,956.982114,1489.811218,2353.322477,96.033148,1025.771375,0.819055,1.743238,3.140794,2449.355625,937.253218,,,,,,,,,,,,,5.95927,1077.14,528.79,534.75,789.348,788.476,,,-11.297084
10/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.193751,1670.265717,2525.100746,127.802116,894.460261,1.100705,2.342689,1.018566,2652.902862,782.428319,,,,,,,,,,,,,,,,,704.733,922.216,,,
11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.042368,1332.196428,2191.124413,108.994648,772.353265,0.920697,1.959568,1.28955,2300.119061,704.754607,,,,,,,,,,,,,,,,,622.783,661.216,,,
12/2008,3.62951401,17.3695294,0.39686944,0.84126731,32.22530645,15.24868308,5.03313955,52.52408118,,34.61741964,,6.95773533,0.00190839,5.59359994,556.332171,9.48429389,1.35083077,1234.01958262,657.3450619,3020,540,35.21538438,5.45173678,64.76335883,21.18528193,44.26950439,19.94095678,17.83340065,0.14975463,5.78920253,19.29653059,3050.186101,19.29653059,21.78766739,0.42557686,13.85855304,1.78684184,5.01993925,71.25268889,0.6967564,71.25268889,,,,,,,,,,,0.5561898,11.30261181,80.53953944,18.48229258,8.6253359,,0.008403,,,,,0.000043,0.025655,0.023001,,0.39,0.11004,0.003005,1288.306077,1380.140267,2522.298765,150.147464,856.978949,1.278591,2.721294,3.020664,2672.446229,772.84153,74,77,10,10,,,,,0.00237097,540.066,3019.86,,,,,,721.217,771.471,,,-18.925038
01/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.347454,1089.054026,1859.513881,143.66617,695.804715,1.207846,2.570725,4.339041,2003.180051,582.478029,,,,,,,,,,,,,,,,,471.903,493.213,,,
02/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.159479,1222.736924,2005.35896,140.202948,742.885442,1.171704,2.493801,0.526189,2145.561908,617.5004,,,,,,,,,,,,,,,,,602.66,464.164,,,
03/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014181,,,,,0.003357,0.006944,-0.047274,,0.135,0.282753,,1030.801976,1240.448969,2115.504793,159.920267,863.563931,1.334285,2.83983,1.309937,2275.42506,792.426541,,,,,,,,,,,,,,,,,654.921,547.565,,,
04/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.482502,1093.075027,1807.742768,95.30296,729.311625,0.79537,1.692829,0.824724,1903.045728,602.555661,,,,,,,,,,,,,,,,,578.039,519.397,,,
05/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.266654,997.977074,1902.492472,105.524397,724.930142,0.886454,1.886687,0.706276,2008.016869,612.659021,,,,,,,,,,,,,,,,,528.607,458.971,,,
06/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014181,,,-0.294452,,0.003035,0.000055,-0.061419,,0.282,0.247869,,745.211087,1025.103872,1670.066828,102.976127,724.768595,0.872023,1.855973,0.422953,1773.042955,637.878126,,,,,,,,,,,,,,,,,568.383,443.214,,,
07/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.369057,1125.245018,1799.57279,128.485123,852.125171,1.100847,2.342991,0.29634,1928.057913,706.809255,,,,,,,,,,,,,,,,,639.664,399.007,,,
08/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.158078,973.42024,1643.648693,139.732843,605.117258,1.215725,2.587493,0.408219,1783.381536,547.590878,,,,,,,,,,,,,,,,,493.242,625.175,,,
09/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000011,0.014181,,,-0.611999,,0.004527,,-0.064942,,0.059,0.267618,,1052.674425,1024.977371,1932.459177,149.339738,752.331066,1.325656,2.821463,0.270011,2081.798915,665.951783,,,,,,,,,,,,,,,,,616.851,391.156,,,
10/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.998868,1089.539048,1754.900479,169.466509,794.844447,1.543646,3.285426,1.159027,1924.366988,718.011953,,,,,,,,,,,,,,,,,647.904,417.977,,,
11/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.690057,1221.80531,2064.182939,132.202718,850.46056,1.243558,2.646732,1.535788,2196.385657,781.962375,,,,,,,,,,,,,,,,,673.542,416.44,,,
12/2009,3.02193155,18.29361615,0.21632717,23.62490556,16.66168867,0.03545725,7.55967305,54.67931958,,18.04329652,0.1379768,8.10347264,0.00160183,5.14488404,412.091834,5.21767354,2.19411491,1633.96925551,780.40967524,3336,403,30.05847597,8.69384372,57.92616317,22.08571163,65.61282665,12.35683718,47.50938245,0.32088511,5.27512261,12.26600447,3377.331795,12.26600447,27.05096311,0.92045163,11.30885137,0.66526021,12.85019445,64.84396243,1.30620545,64.84396243,,,,,,,,,,,0.1505993,10.47866537,83.57884188,22.90132774,9.00936967,,0.014181,,,-0.303171,,0.003745,0.000083,-0.10899,,0.066,0.204214,,695.114928,1213.064695,1846.907905,63.200019,813.98938,0.616395,1.311906,0.764809,1910.107924,672.958991,74,77,10,10,,,,,,403.441,3336.43,,,,,,598.847,558.602,,,
01/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.507527,882.193278,1500.55458,49.709556,711.971495,1.760892,0.802439,0.228638,1550.264136,635.948871,,,,,,,,,,,,,,,,,468.38,345.461,,,
02/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.357411,895.569998,1394.643849,46.838192,633.438847,1.754916,0.799716,0.252179,1441.482041,539.201864,,,,,,,,,,,,,,,,,424.969,427.671,,,
03/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001239,0.000174,,0.000052,-1.01844,,0.000717,0.000428,0.012773,,0.098,0.534662,,508.548314,1058.845233,1518.845529,51.515774,757.77584,2.038714,0.929042,0.924088,1570.361303,654.391046,,,,,,,,,,,,,,,,,494.688,371.367,,,
04/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.53051,950.172494,1450.525536,49.15787,723.514331,2.047401,0.933001,0.592463,1499.683406,585.698215,,,,,,,,,,,,,,,,,472.18,362.782,,,
05/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.139268,884.994983,1280.548582,42.273716,632.422274,1.846566,0.841481,0.310965,1322.822298,548.03165,,,,,,,,,,,,,,,,,414.965,365.098,,,
06/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000174,,0.00006,-0.864709,,0.000854,0.000012,0.015045,,0.118,0.669238,,523.127435,968.474417,1453.200247,41.136371,693.965315,1.87866,0.856106,0.598035,1494.336618,563.334105,,,,,,,,,,,,,,,,,440.052,416.82,,,
07/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.02541,836.309245,1283.665729,49.029243,595.150521,2.308385,1.051932,3.977582,1332.694972,547.17277,,,,,,,,,,,,,,,,,426.456,446.774,,,
08/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.436126,929.957579,1354.703305,51.373093,658.539097,2.529843,1.15285,0.541412,1406.076398,581.260027,,,,,,,,,,,,,,,,,460.257,521.401,,,
09/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000014,0.000174,,0.000058,,,0.000736,0.000033,0.014086,,0.064,0.78111,,542.94027,856.857974,1346.214142,57.833374,631.819685,2.919057,1.330215,0.483327,1404.047516,569.9271,,,,,,,,,,,,,,,,,438.582,451.102,,,
10/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.252095,1204.460797,1767.724456,46.483515,945.856779,2.400961,1.094118,0.73113,1814.207971,852.485949,,,,,,,,,,,,,,,,,684.185,464.356,,,
11/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.23904,1234.201374,1711.920079,41.688712,743.16372,2.176531,0.991846,0.314454,1753.608791,651.643464,,,,,,,,,,,,,,,,,497.888,488.953,,,
12/2010,3.25560141,13.69184761,0.28199248,20.86020961,19.08305818,0.10257655,10.76704557,40.04707097,,19.62655879,0.27524454,8.45448473,0.00147631,5.45165923,396.392531,7.03004575,3.64345264,2058.46125613,1006.7958962,5154,388,34.95080176,10.23135112,58.74696804,26.14956037,60.07673205,16.49354189,35.14249171,0.53042159,7.4708826,13.67113103,5208.227502,13.67113103,36.87497331,3.01862877,21.11863354,0.93829366,11.47444072,54.66906565,0.32497661,54.66906565,,,,,,,,,2,4,0.43939427,10.56712617,82.71513112,20.45455467,6.61137049,,0.000174,,0.000071,-0.245293,,0.001105,0.023693,0.01708,,0.075,0.678856,,500.398372,1063.822116,1508.651589,60.165539,752.742974,3.157683,1.438957,0.516761,1568.817128,658.117196,74,77,10,10,,,,,,388.484,5154.25,,,,,,540.149,483.017,,,
01/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.635601,998.131051,1439.930271,41.704265,697.292463,2.822724,0.04516,0.797683,1481.634536,619.413879,,,,,,,,,,,,,,,,,500.4,518.928,,,
02/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.632903,1012.472668,1350.99161,39.791558,748.936498,2.635434,0.042163,0.852138,1390.783168,670.396114,,,,,,,,,,,,,,,,,570.922,262.838,,,
03/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024082,0.006969,-0.001738,,,,0.018328,0.011046,0.012113,,0.094,0.860024,,445.146295,1017.06519,1422.381153,42.740279,697.276448,2.864125,0.045822,0.79474,1465.121432,598.441373,,,,,,,,,,,,,,,,,488.614,362.28,,,
04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.299574,1026.260301,1424.052071,38.091841,617.259965,2.543347,0.04069,0.978995,1462.143912,557.936877,,,,,,,,,,,,,,,,,458.558,480.515,,,
05/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.636676,916.365962,1342.214044,92.020206,602.019948,6.133485,0.098127,0.595286,1434.23425,531.039096,,,,,,,,,,,,,,,,,423.568,405.803,,,
06/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018822,0.006969,-0.001867,,,,0.015246,,0.013068,,0.039,0.994418,,499.624632,1154.217997,1616.814534,39.709675,643.108622,2.639354,0.042226,0.6775,1656.524209,541.157279,,,,,,,,,,,,,,,,,462.541,621.068,,,
07/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.579818,1345.116613,1887.884297,43.764312,715.656437,2.905691,0.046487,1.10462,1931.648609,647.203366,,,,,,,,,,,,,,,,,534.61,722.17,,,
08/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.760618,1180.409348,1753.91281,36.733406,787.495035,2.437257,0.038993,1.517357,1790.646216,722.605323,,,,,,,,,,,,,,,,,661.031,546.371,,,
09/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036251,0.006969,-0.001782,,-0.340372,,0.015401,0.002779,0.008931,,0.11,1.119789,,604.453065,1161.177153,1727.781021,40.588026,710.733486,2.695702,0.043127,1.117567,1768.369047,637.126396,,,,,,,,,,,,,,,,,594.942,520.629,,,
10/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.923368,1367.266569,1944.045974,48.418162,797.618166,3.222641,0.051558,1.159172,1992.464136,691.963799,,,,,,,,,,,,,,,,,586.801,622.561,,,
11/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.93034,1509.299467,2266.382758,50.254834,885.039368,3.354124,0.053661,1.584291,2316.637592,790.177189,,,,,,,,,,,,,,,,,670.381,711.721,,,
12/2011,3.91704059,14.02927132,0.27366175,34.77309427,13.72035106,0.09720912,12.8790088,39.1451752,,14.1181152,0.30578639,7.15206604,0.00142559,5.64737437,386.646122,8.23074641,3.38010451,2519.37101219,1486.03388579,6515,376,38.70417558,16.57407998,50.13882931,20.80894693,64.11601442,11.12327451,42.92415275,0.19307293,8.94297894,14.97782953,6566.320928,14.97782953,27.90496396,1.63076251,15.00316819,1.35467749,9.43618801,64.9415444,0.48016775,64.9415444,,,,,,,,,,,0.93253529,10.10949072,77.38426114,23.17759998,11.00488794,-0.017408,0.006969,-0.002087,,,,0.01932,0.009798,0.009341,,0.063,1.110298,,686.260161,1427.554115,2060.173686,57.558303,860.970439,3.856022,0.061691,2.925599,2117.731989,703.241676,74,77,10,10,,,,,,375.851,6390.31,,,,,,592.34,586.88,,,
01/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.162234,1267.238287,1877.015962,52.674692,771.563619,0.273042,0.017091,0.579491,1929.690654,640.894757,,,,,,,,,,,,,,,,,500.395,574.506,,,
02/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.541579,1536.517351,2064.133769,42.15817,809.719156,0.219283,0.013726,1.197197,2106.291939,698.58972,,,,,,,,,,,,,,,,,565.928,601.533,,,
03/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000795,,,,,0.005326,0.000027,0.021404,,0.496,0.135526,,769.416707,1758.924566,2481.663706,46.938068,956.291012,0.245155,0.015346,1.310564,2528.601774,800.868697,,,,,,,,,,,,,,,,,643.789,856.286,,,
04/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.853782,1107.367721,1818.476129,140.529195,783.568056,0.737647,0.046174,0.97404,1959.005324,644.883187,,,,,,,,,,,,,,,,,498.157,508.767,,,
05/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.658676,1490.22595,2392.062245,154.684665,1018.799114,0.811488,0.050796,0.593903,2546.74691,891.517944,,,,,,,,,,,,,,,,,681.467,719.099,,,
